substrate,arm,band_k,max_delay,basis_terms,samples_per_term,feasible,seed,n,ipc
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260837,2800,3.216
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260837,2800,1.948
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260837,2800,3.139
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260837,2800,3.495
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260837,2800,3.707
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260837,2800,4.543
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260837,2800,0.852
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260837,2800,0.863
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260837,2800,0.943
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260837,2800,1.104
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260837,2800,1.808
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260837,2800,1.396
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260837,2800,1.528
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260837,2800,1.576
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260837,2800,1.803
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260837,2800,2.52
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260837,2800,0.894
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260837,2800,1.399
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260837,2800,2.148
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260837,2800,3.38
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260837,2800,5.087
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260837,2800,0.894
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260837,2800,1.399
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260837,2800,2.148
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260837,2800,3.38
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260837,2800,5.087
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260837,2800,0.653
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260837,2800,0.984
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260837,2800,1.483
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260837,2800,2.079
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260837,2800,2.901
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260837,2800,1.472
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260837,2800,2.216
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260837,2800,3.185
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260837,2800,4.537
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260837,2800,5.952
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260837,2800,0.414
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260837,2800,0.663
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260837,2800,0.968
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260837,2800,1.258
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260837,2800,1.87
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260837,2800,1.839
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260837,2800,2.796
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260837,2800,3.892
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260837,2800,4.533
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260837,2800,5.271
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260837,2800,0.258
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260837,2800,0.356
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260837,2800,0.421
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260837,2800,0.61
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260837,2800,1.301
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260837,2800,1.902
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260837,2800,2.939
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260837,2800,3.34
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260837,2800,3.567
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260837,2800,4.3
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260837,2800,0.365
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260837,2800,0.62
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260837,2800,1.087
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260837,2800,1.78
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260837,2800,3.093
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260837,2800,0.365
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260837,2800,0.62
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260837,2800,1.087
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260837,2800,1.78
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260837,2800,3.093
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260837,2800,0.236
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260837,2800,0.434
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260837,2800,0.682
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260837,2800,1.077
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260837,2800,2.003
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260837,2800,0.496
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260837,2800,0.885
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260837,2800,1.449
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260837,2800,2.422
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260837,2800,3.79
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260837,2800,0.219
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260837,2800,0.367
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260837,2800,0.626
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260837,2800,1.123
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260837,2800,2.136
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260837,2800,0.92
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260837,2800,1.429
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260837,2800,2.179
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260837,2800,3.408
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260837,2800,5.002
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260837,2800,0.116
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260837,2800,0.179
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260837,2800,0.24
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260837,2800,0.561
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260837,2800,1.381
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260837,2800,1.475
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260837,2800,2.202
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260837,2800,3.144
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260837,2800,4.39
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260837,2800,5.379
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260838,2800,2.026
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260838,2800,4.012
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260838,2800,7.558
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260838,2800,10.507
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260838,2800,11.159
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260838,2800,2.026
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260838,2800,4.012
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260838,2800,7.558
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260838,2800,10.507
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260838,2800,11.159
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260838,2800,1.964
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260838,2800,3.679
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260838,2800,4.901
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260838,2800,5.068
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260838,2800,5.864
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260838,2800,2.009
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260838,2800,3.883
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260838,2800,6.062
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260838,2800,6.601
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260838,2800,7.412
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260838,2800,1.788
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260838,2800,2.3
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260838,2800,2.351
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260838,2800,2.54
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260838,2800,3.367
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260838,2800,1.908
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260838,2800,2.947
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260838,2800,3.254
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260838,2800,3.415
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260838,2800,4.205
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260838,2800,0.834
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260838,2800,0.857
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260838,2800,0.904
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260838,2800,1.105
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260838,2800,1.797
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260838,2800,1.372
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260838,2800,1.512
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260838,2800,1.551
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260838,2800,1.67
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260838,2800,2.425
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260838,2800,0.995
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260838,2800,1.631
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260838,2800,2.585
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260838,2800,3.922
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260838,2800,5.772
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260838,2800,0.995
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260838,2800,1.631
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260838,2800,2.585
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260838,2800,3.922
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260838,2800,5.772
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260838,2800,0.785
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260838,2800,1.317
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260838,2800,2.109
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260838,2800,3.208
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260838,2800,4.678
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260838,2800,1.534
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260838,2800,2.45
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260838,2800,3.762
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260838,2800,5.406
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260838,2800,7.229
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260838,2800,0.544
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260838,2800,0.873
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260838,2800,1.27
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260838,2800,1.815
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260838,2800,2.529
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260838,2800,1.894
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260838,2800,3.127
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260838,2800,4.614
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260838,2800,5.86
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260838,2800,6.705
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260838,2800,0.329
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260838,2800,0.488
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260838,2800,0.659
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260838,2800,0.854
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260838,2800,1.561
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260838,2800,1.95
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260838,2800,3.205
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260838,2800,4.031
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260838,2800,4.152
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260838,2800,5.025
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260838,2800,0.482
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260838,2800,0.775
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260838,2800,1.267
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260838,2800,1.91
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260838,2800,3.117
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260838,2800,0.482
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260838,2800,0.775
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260838,2800,1.267
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260838,2800,1.91
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260838,2800,3.117
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260838,2800,0.422
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260838,2800,0.762
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260838,2800,1.185
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260838,2800,1.782
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260838,2800,2.923
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260838,2800,0.636
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260838,2800,1.14
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260838,2800,1.796
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260838,2800,2.748
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260838,2800,4.288
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260838,2800,0.271
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260838,2800,0.448
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260838,2800,0.679
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260838,2800,1.067
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260838,2800,1.673
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260838,2800,1.051
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260838,2800,1.73
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260838,2800,2.735
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260838,2800,4.104
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260838,2800,5.971
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260838,2800,0.196
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260838,2800,0.322
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260838,2800,0.54
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260838,2800,0.975
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260838,2800,1.862
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260838,2800,1.598
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260838,2800,2.529
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260838,2800,3.828
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260838,2800,5.386
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260838,2800,6.674
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260839,2800,2.002
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260839,2800,3.971
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260839,2800,7.581
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260839,2800,9.847
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260839,2800,10.688
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260839,2800,2.002
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260839,2800,3.971
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260839,2800,7.581
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260839,2800,9.847
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260839,2800,10.688
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260839,2800,1.965
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260839,2800,3.689
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260839,2800,4.728
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260839,2800,4.901
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260839,2800,5.721
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260839,2800,2.011
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260839,2800,3.89
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260839,2800,5.777
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260839,2800,5.939
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260839,2800,6.739
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260839,2800,1.73
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260839,2800,2.051
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260839,2800,2.127
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260839,2800,2.298
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260839,2800,3.015
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260839,2800,1.942
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260839,2800,3.092
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260839,2800,3.189
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260839,2800,3.363
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260839,2800,4.131
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260839,2800,0.776
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260839,2800,0.787
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260839,2800,0.835
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260839,2800,1.043
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260839,2800,1.832
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260839,2800,1.533
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260839,2800,1.564
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260839,2800,1.594
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260839,2800,1.82
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260839,2800,2.575
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260839,2800,0.929
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260839,2800,1.503
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260839,2800,2.37
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260839,2800,3.719
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260839,2800,5.646
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260839,2800,0.929
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260839,2800,1.503
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260839,2800,2.37
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260839,2800,3.719
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260839,2800,5.646
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260839,2800,0.667
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260839,2800,1.145
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260839,2800,1.873
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260839,2800,2.959
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260839,2800,4.102
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260839,2800,1.473
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260839,2800,2.297
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260839,2800,3.412
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260839,2800,4.925
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260839,2800,6.3
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260839,2800,0.42
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260839,2800,0.666
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260839,2800,1.071
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260839,2800,1.347
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260839,2800,2.051
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260839,2800,1.845
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260839,2800,2.887
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260839,2800,4.011
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260839,2800,4.843
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260839,2800,5.652
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260839,2800,0.283
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260839,2800,0.388
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260839,2800,0.487
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260839,2800,0.661
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260839,2800,1.397
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260839,2800,1.966
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260839,2800,3.096
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260839,2800,3.601
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260839,2800,3.8
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260839,2800,4.634
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260839,2800,0.426
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260839,2800,0.705
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260839,2800,1.225
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260839,2800,2.021
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260839,2800,3.541
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260839,2800,0.426
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260839,2800,0.705
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260839,2800,1.225
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260839,2800,2.021
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260839,2800,3.541
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260839,2800,0.357
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260839,2800,0.65
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260839,2800,1.094
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260839,2800,1.973
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260839,2800,3.466
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260839,2800,0.554
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260839,2800,0.983
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260839,2800,1.656
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260839,2800,2.695
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260839,2800,4.431
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260839,2800,0.201
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260839,2800,0.396
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260839,2800,0.736
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260839,2800,1.134
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260839,2800,1.792
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260839,2800,0.948
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260839,2800,1.539
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260839,2800,2.409
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260839,2800,3.729
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260839,2800,5.488
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260839,2800,0.115
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260839,2800,0.187
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260839,2800,0.326
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260839,2800,0.595
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260839,2800,1.341
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260839,2800,1.474
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260839,2800,2.299
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260839,2800,3.366
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260839,2800,4.703
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260839,2800,5.645
